Timestamp,Entrevistador,Número do questionário,Horário,Região,1. Idade,2. Sexo,3. Renda familiar,4. Escolaridade,5. Cor,6. Você confia na imprensa?,7. Você confia nos partidos políticos?,Partidos: [8. PT],Partidos: [9. PSDB],Partidos: [10. PMDB],Partidos: [11. Rede],Partidos: [12. PSOL],Partidos: [13. PSTU],14. Você confia nas ONGS?,15. Você confia nos movimentos sociais?,Movimentos: [16. Movimento Brasil Livre],Movimentos: [17. Estudantes secundaristas],Movimentos: [18. MPL],Movimentos: [19. MST],Movimentos: [20. MTST],Movimentos: [21. Vem pra Rua],Movimentos: [22. Revoltados Online],23. Você confia nos políticos?,24. Você votou nas últimas eleições para Presidente?,25. Em quem votou?,26. Você é a favor do Impeachment da presidenta Dilma Rousseff?,27. Você foi em alguma manifestação a favor do Impeachment?,28. Você foi em alguma manifestação contrária ao Impeachment?,"29. Você foi em alguma manifestação pedindo o ""fora todos""?",30. Você se informa sobre política no Twitter?,31. Você se informa sobre política no Whatsapp?,32. Você se informa sobre política no Facebook?,33. Não há grande diferença entre governos de esquerda e de direita.,34. O PT é um partido corrupto.,"35. Conquistas do governo do PT como o Bolsa Família, o FIES e o Minha Casa, Minha Vida melhoraram a vida dos brasileiros",36. Os movimentos sociais deveriam ser independentes dos partidos políticos
5/17/2016 16:32:49,Raquel Andretto,2,2:00:00 PM,1/Masp,30,Masculino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,parda,confia pouco,confia muito,não confia,não confia,não confia,não conhece,não confia,não conhece,confia pouco,confia muito,confia pouco,não conhece,confia muito,não confia,não confia,confia muito,confia muito,confia pouco,sim,Nulo,sim,não,não,não,nada,pouco,muito,não concordo,concordo totalmente,concordo em parte,concordo totalmente
5/17/2016 16:47:01,Raquel Andretto,4,2:20:00 PM,1/masp,39,,"até R$ 1.760,00",ensino médio completo,branca,confia muito,não confia,não confia,não conhece,não confia,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,sim,Dilma,sim,sim,sim,não,muito,nada,pouco,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/17/2016 16:51:41,Raquel Andretto,1/masp,2:15:00 PM,1/masp,24,Feminino,de R$ 8.800 a R$ 17.600,ensino superior completo,branca,confia pouco,não confia,não confia,não confia,não confia,confia pouco,não confia,não confia,confia pouco,confia muito,não conhece,não conhece,confia pouco,confia pouco,não conhece,confia muito,não conhece,não confia,sim,Nulo,sim,sim,não,não,nada,pouco,pouco,não sei,concordo totalmente,concordo em parte,não sei
5/17/2016 16:54:29,Raquel Andretto,5,2:25:00 PM,1/MASP,18,Masculino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,parda,confia pouco,confia pouco,confia pouco,não confia,não confia,confia pouco,não confia,não conhece,não confia,,não confia,confia muito,confia muito,não confia,confia pouco,confia muito,não conhece,confia pouco,não,,não,não,não,não,nada,nada,nada,não concordo,concordo em parte,concordo em parte,não sei
5/17/2016 16:58:04,Raquel,6,2:35:00 PM,1/masp,22,Masculino,de R$ 2.640 a R$ 4.400,ensino médio completo,parda,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não conhece,confia pouco,confia pouco,não confia,não confia,confia pouco,não conhece,não confia,não,,sim,não,não,não,nada,nada,pouco,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/17/2016 17:00:58,Raquel Andretto,7,2:45:00 PM,1 /Masp,16,Masculino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não conhece,confia pouco,não conhece,confia pouco,confia pouco,não conhece,confia muito,confia muito,confia muito,confia muito,confia pouco,não conhece,não confia,não,,não,não,sim,não,nada,muito,muito,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/17/2016 17:04:26,Raquel Andretto,8,2:50:00 PM,1/masp,25,Feminino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,confia pouco,não confia,não confia,confia pouco,não conhece,não conhece,não conhece,não conhece,confia pouco,confia muito,confia pouco,confia muito,confia pouco,confia pouco,confia pouco,confia muito,confia pouco,confia pouco,sim,Aécio Neves,sim,não,não,não,nada,nada,pouco,concordo totalmente,concordo totalmente,concordo em parte,concordo em parte
5/17/2016 17:07:15,Raquel Andretto,9,2:40:00 PM,1/masp,19,Feminino,de R$ 8.800 a R$ 17.600,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não conhece,confia muito,confia muito,confia muito,não conhece,não conhece,confia pouco,não conhece,não confia,não conhece,não confia,não,,não sei,não,não,não,nada,nada,muito,concordo em parte,concordo totalmente,concordo em parte,concordo em parte
5/19/2016 14:30:31,Gilberto da Silva,1,2:08:00 PM,MASP,33,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,parda,não confia,não confia,confia pouco,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não confia,confia pouco,não confia,sim,Dilma,não,não,sim,não,nada,nada,nada,concordo totalmente,concordo em parte,concordo totalmente,concordo totalmente
5/19/2016 14:38:42,GILBERTO DA SILVA,2,2:13:00 PM,MASP,16,Masculino,"até R$ 1.760,00",ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,não confia,confia muito,não confia,confia muito,confia muito,confia pouco,não conhece,não confia,não,,não sei,não,não,não,nada,nada,pouco,não concordo,concordo em parte,concordo em parte,concordo totalmente
5/19/2016 14:46:22,GILBERTO DA SILVA,3,2:19:00 PM,MASP,17,Masculino,"até R$ 1.760,00",ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,não conhece,confia muito,confia muito,confia pouco,confia pouco,não confia,confia muito,não confia,não,,não,não,não,não,pouco,pouco,muito,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/19/2016 14:52:50,GILBERTO DA SILVA,4,2:24:00 PM,MASP,17,Masculino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,branca,não confia,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,não conhece,confia muito,confia pouco,não conhece,confia muito,não conhece,não confia,não confia,confia muito,não confia,não confia,não,,não,não,não,não,pouco,nada,pouco,não concordo,concordo totalmente,concordo em parte,concordo em parte
5/19/2016 15:04:13,GILBERTO DA SILVA,5,2:28:00 PM,MASP,19,Feminino,de R$ 1.760 a R$ 2.640,ensino médio completo,branca,confia pouco,não confia,não confia,não confia,não confia,não conhece,não conhece,não conhece,confia pouco,confia pouco,não conhece,confia pouco,não conhece,confia pouco,confia pouco,confia pouco,não conhece,não confia,não,,não,não,não,não,nada,nada,pouco,não concordo,concordo em parte,concordo em parte,concordo totalmente
5/19/2016 15:09:46,GILBERTO DA SILVA,6,2:36:00 PM,MASP,16,Feminino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,branca,confia pouco,confia pouco,não confia,não confia,não confia,não confia,confia pouco,não conhece,confia muito,confia muito,não conhece,confia muito,confia pouco,confia muito,confia muito,confia muito,confia pouco,não confia,não,,não,não,não,não,pouco,nada,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/19/2016 15:15:07,Camila Rosalen Marsiglia,1,2:20:00 PM,Masp,34,Masculino,de R$ 4.400 a R$ 8.800,ensino superior completo,vermelho,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não conhece,não conhece,não conhece,não conhece,não conhece,não conhece,não conhece,não confia,sim,Aécio Neves,não,sim,não,não,nada,muito,muito,concordo totalmente,concordo totalmente,não concordo,concordo totalmente
5/19/2016 15:16:29,GILBERTO DA SILVA,7,2:42:00 PM,MASP,27,Feminino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,parda,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,não conhece,confia pouco,não confia,não confia,não confia,não conhece,não confia,não,,não,não,não,não,nada,nada,nada,concordo totalmente,concordo em parte,concordo em parte,concordo totalmente
5/19/2016 15:19:10,Camila Rosalen Marsiglia,2,2:26:00 PM,Masp,19,Masculino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,preta,confia pouco,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia muito,confia pouco,não conhece,confia pouco,confia pouco,confia pouco,não confia,não conhece,confia pouco,sim,Eduardo Jorge,não,não,sim,não,nada,nada,pouco,concordo em parte,concordo totalmente,concordo totalmente,concordo em parte
5/19/2016 15:22:05,Camila Rosalen Marsiglia,2,2:30:00 PM,Masp,19,Masculino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,parda,confia pouco,confia pouco,não conhece,confia pouco,não conhece,não conhece,confia pouco,não conhece,confia muito,confia muito,confia pouco,não conhece,confia muito,confia pouco,não conhece,confia muito,não conhece,confia pouco,não,,não sei,não,não,não,nada,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/19/2016 15:23:47,GILBERTO DA SILVA,8,2:45:00 PM,MASP,16,Feminino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,amarela,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não conhece,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não conhece,confia pouco,confia pouco,não conhece,confia pouco,não,,não,não,não,não,nada,nada,muito,não concordo,concordo em parte,concordo em parte,concordo totalmente
5/19/2016 15:24:47,Camila Rosalen Marsiglia,4,2:35:00 PM,Masp,22,Masculino,acima de R$ 17.600,ensino superior completo,preta,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia pouco,não conhece,confia pouco,confia muito,não confia,não confia,confia muito,não confia,não confia,sim,Aécio Neves,sim,não,não,não,nada,pouco,muito,concordo em parte,concordo totalmente,concordo em parte,concordo em parte
5/19/2016 15:27:27,Camila Rosalen Marsiglia,5,2:40:00 PM,Masp,21,Masculino,de R$ 1.760 a R$ 2.640,ensino fundamental incompleto,branca,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,confia muito,confia muito,não conhece,não conhece,não conhece,não confia,não,,sim,não,não,não,nada,nada,pouco,não sei,concordo totalmente,concordo totalmente,não sei
5/19/2016 15:30:13,Camila Rosalen Marsiglia,6,2:45:00 PM,Masp,21,Masculino,de R$ 2.640 a R$ 4.400,ensino médio completo,parda,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não conhece,não conhece,não conhece,não conhece,confia pouco,confia pouco,não conhece,não confia,não,,não sei,não,não,não,nada,nada,pouco,concordo totalmente,não sei,não sei,concordo totalmente
5/19/2016 15:33:08,GILBERTO DA SILVA,9,2:51:00 PM,MASP,23,Feminino,de R$ 4.400 a R$ 8.800,ensino superior completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,não conhece,confia pouco,não conhece,confia pouco,confia pouco,confia muito,não conhece,não confia,sim,Marina Silva,não,não,não,não,nada,pouco,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/19/2016 15:36:06,Camila Rosalen Marsiglia,7,2:50:00 PM,Masp,18,Masculino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,branca,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia muito,confia muito,confia pouco,confia pouco,confia muito,confia muito,confia pouco,confia pouco,não confia,não,,sim,não,não,não,pouco,pouco,pouco,não concordo,concordo em parte,concordo em parte,concordo totalmente
5/19/2016 15:38:30,GILBERTO DA SILVA,10,2:58:00 PM,MASP,16,Masculino,"até R$ 1.760,00",ensino médio incompleto,parda,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,confia pouco,não confia,não confia,confia pouco,confia pouco,não confia,não,,sim,sim,não,sim,nada,pouco,pouco,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/19/2016 15:38:46,Camila Rosalen Marsiglia,8,2:55:00 PM,Masp,18,Feminino,de R$ 4.400 a R$ 8.800,ensino médio completo,branca,não confia,confia pouco,não confia,confia pouco,confia pouco,confia pouco,confia pouco,não confia,confia pouco,confia muito,não conhece,confia pouco,confia pouco,não conhece,confia pouco,não conhece,não conhece,confia pouco,não,,sim,não,não,não,nada,pouco,muito,não concordo,concordo totalmente,concordo em parte,concordo totalmente
5/19/2016 15:41:46,Camila Rosalen Marsiglia,9,3:00:00 PM,Masp,18,Masculino,de R$ 4.400 a R$ 8.800,ensino médio completo,branca,confia pouco,confia pouco,não confia,confia pouco,não confia,confia pouco,não confia,confia pouco,confia muito,confia pouco,confia muito,confia pouco,confia muito,confia pouco,confia muito,confia pouco,confia muito,não confia,sim,Aécio Neves,sim,sim,não,não,pouco,pouco,muito,concordo em parte,concordo em parte,não concordo,concordo totalmente
5/19/2016 15:45:39,GILBERTO DA SILVA,11,3:06:00 PM,MASP,20,Masculino,de R$ 2.640 a R$ 4.400,ensino médio completo,branca,não confia,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia muito,confia pouco,confia muito,confia pouco,confia muito,confia muito,confia muito,confia pouco,confia pouco,confia pouco,sim,Eduardo Jorge,não,não,não,não,nada,pouco,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/19/2016 15:52:47,GILBERTO DA SILVA,12,3:09:00 PM,MASP,22,Masculino,de R$ 2.640 a R$ 4.400,ensino médio completo,branca,confia pouco,não confia,não confia,confia pouco,confia pouco,não conhece,não confia,não conhece,confia pouco,não confia,não conhece,não conhece,confia pouco,não confia,não confia,não conhece,não conhece,não confia,sim,Nulo,sim,sim,não,não sei,nada,pouco,nada,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/19/2016 15:59:35,GILBERTO DA SILVA,13,3:15:00 PM,MASP,19,Masculino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,confia pouco,confia pouco,não conhece,confia pouco,não conhece,não confia,sim,Aécio Neves,sim,não,não,não,nada,pouco,muito,não concordo,concordo totalmente,concordo em parte,concordo em parte
5/19/2016 16:08:36,GILBERTO DA SILVA,14,3:18:00 PM,MASP,19,Feminino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,branca,não confia,não confia,não confia,confia pouco,não conhece,não conhece,não conhece,não conhece,confia pouco,confia muito,não conhece,não conhece,não conhece,confia muito,confia muito,não conhece,não conhece,não confia,não,,não,não,sim,não,nada,pouco,pouco,não concordo,concordo em parte,concordo em parte,concordo totalmente
5/19/2016 16:37:04,GILBERTO DA SILVA,15,3:22:00 PM,MASP,15,Masculino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,branca,confia pouco,não confia,não confia,não conhece,não conhece,confia pouco,não conhece,não conhece,confia pouco,confia pouco,confia muito,não conhece,não conhece,confia muito,confia muito,confia muito,não conhece,não confia,não,,sim,sim,não,sim,nada,muito,muito,concordo em parte,concordo totalmente,concordo em parte,concordo em parte
5/19/2016 16:46:42,GILBERTO DA SILVA,16,3:26:00 PM,MASP,29,Masculino,de R$ 2.640 a R$ 4.400,ensino superior completo,parda,não confia,não confia,não conhece,não conhece,não conhece,não conhece,não conhece,não conhece,confia pouco,não confia,não conhece,não conhece,não conhece,não confia,não confia,não conhece,não confia,não confia,não,,sim,não,não,não,nada,nada,nada,não sei,concordo em parte,não sei,não sei
5/19/2016 16:51:17,GILBERTO DA SILVA,17,3:31:00 PM,MASP,19,Masculino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,não confia,confia muito,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não confia,sim,Eduardo Jorge,não,não,não,não,pouco,pouco,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/19/2016 16:57:22,GILBERTO DA SILVA,18,3:37:00 PM,MASP,16,Masculino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,parda,confia pouco,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não confia,não,,não,não,não,não,nada,nada,pouco,concordo em parte,concordo totalmente,concordo em parte,concordo em parte
5/19/2016 17:02:36,GILBERTO DA SILVA,19,3:42:00 PM,MASP,26,Masculino,de R$ 8.800 a R$ 17.600,ensino superior completo,branca,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,confia pouco,não confia,não confia,confia pouco,não conhece,não confia,não,,não,não,não,não,nada,pouco,pouco,não concordo,concordo em parte,não concordo,concordo em parte
5/19/2016 17:06:59,GILBERTO DA SILVA,20,3:47:00 PM,MASP,29,Masculino,de R$ 1.760 a R$ 2.640,ensino superior completo,parda,não confia,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,não conhece,não confia,sim,Marina Silva,não,não,não,não,nada,pouco,pouco,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/19/2016 17:11:55,Camila Rosalen Marsiglia,10,3:05:00 PM,Masp,29,Masculino,de R$ 1.760 a R$ 2.640,ensino superior completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,não confia,não confia,não confia,não confia,não confia,não confia,sim,Eduardo Jorge,sim,não,não,não,nada,pouco,muito,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/19/2016 17:14:16,Camila Rosalen Marsiglia,11,3:10:00 PM,Masp,28,Masculino,de R$ 4.400 a R$ 8.800,ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,não confia,não,,não,não,sim,não,nada,nada,pouco,não concordo,concordo totalmente,concordo totalmente,concordo totalmente
5/19/2016 17:16:39,Camila Rosalen Marsiglia,12,3:15:00 PM,Masp,25,Masculino,"até R$ 1.760,00",ensino médio completo,amarela,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não confia,confia muito,não confia,confia pouco,confia pouco,não confia,não confia,não confia,sim,Eduardo Jorge,não,não,não,não,nada,nada,pouco,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/19/2016 17:18:37,Camila Rosalen Marsiglia,13,3:20:00 PM,Masp,15,Masculino,acima de R$ 17.600,ensino médio incompleto,branca,confia pouco,confia pouco,confia muito,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia muito,confia pouco,confia pouco,não,,não,não,sim,não,nada,nada,nada,não concordo,não concordo,concordo totalmente,concordo em parte
5/19/2016 17:20:38,Camila Rosalen Marsiglia,14,3:25:00 PM,Masp,26,Masculino,de R$ 2.640 a R$ 4.400,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não conhece,não conhece,confia pouco,não confia,não confia,não conhece,confia pouco,confia pouco,sim,Eduardo Jorge,não,não,não,sim,nada,nada,nada,concordo totalmente,concordo em parte,concordo totalmente,concordo totalmente
5/19/2016 17:22:59,Camila Rosalen Marsiglia ,15,3:30:00 PM,Masp,23,Masculino,de R$ 8.800 a R$ 17.600,ensino superior incompleto,branca,não confia,não confia,confia pouco,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,não,,não,não,não,não,nada,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/19/2016 17:26:04,Camila Rosalen Marsiglia,16,3:35:00 PM,Masp,19,Feminino,de R$ 1.760 a R$ 2.640,ensino médio completo,preta,confia pouco,não confia,confia pouco,confia pouco,não confia,não confia,confia pouco,não confia,confia pouco,confia muito,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,confia pouco,não confia,não,Nulo,não,não,não,não,nada,nada,pouco,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/19/2016 17:28:08,Camila Rosalen Marsiglia,17,3:40:00 PM,Masp,20,Masculino,de R$ 2.640 a R$ 4.400,ensino superior incompleto,preta,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia pouco,confia pouco,confia pouco,confia muito,confia pouco,confia muito,confia pouco,não conhece,não confia,não,,não sei,não,não,não,nada,nada,pouco,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/19/2016 17:30:13,Camila Rosalen Marsiglia,18,3:45:00 PM,Masp,18,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,parda,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não conhece,não conhece,confia muito,confia pouco,confia pouco,confia pouco,não conhece,não confia,não,,não,não,não,não,nada,nada,pouco,não sei,concordo em parte,concordo em parte,concordo totalmente
5/19/2016 17:32:31,Camila Rosalen Marsiglia,19,3:50:00 PM,Masp,20,Masculino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,parda,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,confia muito,confia muito,confia pouco,confia muito,não conhece,confia pouco,sim,Marina Silva,sim,não,não,sim,nada,nada,muito,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/19/2016 17:34:34,Camila Rosalen Marsiglia,20,3:55:00 PM,Masp,21,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não conhece,confia pouco,confia pouco,não confia,não confia,não conhece,não conhece,confia pouco,não,,não sei,não,não,não,pouco,pouco,pouco,concordo em parte,concordo totalmente,concordo em parte,concordo em parte
5/19/2016 17:41:18,Marina Rigolin,8,2:50:00 PM,Vão do Masp,27,Masculino,de R$ 8.800 a R$ 17.600,ensino superior completo,parda,não confia,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,não confia,confia pouco,confia pouco,não conhece,não conhece,confia pouco,sim,Branco,não,não,não,não,nada,pouco,pouco,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/19/2016 17:45:31,Marina Rigolin,9,3:20:00 PM,Vão do MAsP,21,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,branca,não confia,não confia,não conhece,não confia,não confia,não conhece,não conhece,não conhece,confia muito,confia pouco,confia muito,não conhece,não conhece,não conhece,não conhece,não conhece,não conhece,não confia,não,,não,não,não,não,pouco,muito,muito,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/19/2016 17:50:21,Marina Rigolin,10,3:20:00 PM,Vão do Masp,29,Masculino,de R$ 8.800 a R$ 17.600,ensino superior incompleto,branca,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia muito,confia muito,confia pouco,confia pouco,confia pouco,confia pouco,confia muito,confia pouco,confia pouco,confia pouco,não confia,não confia,confia pouco,sim,Marina Silva,não,não,não,não,nada,nada,muito,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/19/2016 17:56:42,Marina Rigolin,11,3:30:00 PM,Vão do masp,18,Feminino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,não confia,confia muito,confia pouco,confia pouco,confia pouco,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,,sim,Luciana Genro,não,não,sim,não,nada,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/19/2016 18:01:33,Marina Rigolin,12,3:40:00 PM,Vão do Masp,25,Feminino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia pouco,confia pouco,não conhece,não conhece,confia pouco,confia pouco,confia pouco,confia pouco,não conhece,não confia,não,,sim,não,não,não,nada,pouco,nada,concordo totalmente,concordo totalmente,concordo em parte,concordo totalmente
5/19/2016 18:06:42,Marina Rigolin,13,3:50:00 PM,Vão do masp,28,Masculino,de R$ 2.640 a R$ 4.400,ensino superior completo,parda,não confia,confia pouco,não confia,não confia,não confia,não confia,confia muito,confia muito,confia muito,confia pouco,não conhece,confia muito,confia pouco,confia muito,confia muito,não confia,não conhece,confia pouco,sim,Luciana Genro,não,não,não,não,nada,pouco,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/19/2016 18:12:51,Marina Rigolin,14,4:00:00 PM,Vão do Masp,26,Feminino,de R$ 2.640 a R$ 4.400,ensino superior completo,parda,confia pouco,não confia,não confia,não confia,não confia,não conhece,confia pouco,não conhece,confia pouco,confia pouco,confia pouco,não conhece,confia pouco,confia pouco,confia pouco,confia pouco,não conhece,não confia,sim,Luciana Genro,não,não,não,não,nada,pouco,muito,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/19/2016 18:16:21,Marina Rigolin,15,4:10:00 PM,Vao do masp,23,Feminino,de R$ 8.800 a R$ 17.600,,branca,não confia,confia pouco,confia pouco,não confia,não confia,não conhece,confia muito,confia muito,confia muito,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,confia pouco,sim,Luciana Genro,não,não,não,não,nada,nada,muito,não concordo,não concordo,concordo totalmente,não sei
5/19/2016 18:21:08,Marina Rigolin,16,4:20:00 PM,Vao do masp,27,Masculino,de R$ 4.400 a R$ 8.800,ensino superior completo,branca,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não conhece,confia muito,confia pouco,confia pouco,não conhece,não conhece,não conhece,confia pouco,não,,não sei,não,não,não,nada,pouco,pouco,concordo em parte,concordo totalmente,concordo totalmente,concordo totalmente
5/19/2016 18:24:37,Marina Rigolin,17,4:30:00 PM,Vão do masp,24,Masculino,de R$ 8.800 a R$ 17.600,ensino superior incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,não conhece,confia muito,não confia,confia muito,confia muito,não confia,confia pouco,confia pouco,confia muito,confia muito,não confia,não conhece,confia pouco,sim,Luciana Genro,não,não,não,não,nada,nada,pouco,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/19/2016 18:28:51,Marina Rigolin,18,4:55:00 PM,Vao do masp,31,Masculino,de R$ 1.760 a R$ 2.640,ensino médio completo,parda,não confia,não confia,confia pouco,não confia,não confia,não conhece,confia pouco,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,confia pouco,não,,não,não,não,não,nada,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/19/2016 18:37:36,Marina Rigolin,19,5:00:00 PM,Vao do masp,19,Feminino,"até R$ 1.760,00",ensino superior incompleto,branca,não confia,não confia,confia pouco,não confia,não conhece,não confia,não confia,não conhece,confia muito,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não sei,não,não,não,nada,nada,nada,não concordo,concordo em parte,concordo totalmente,concordo totalmente
