Timestamp,Entrevistador,Número do questionário,Horário,Região,1. Idade,2. Sexo,3. Renda familiar,4. Escolaridade,5. Cor,6. Você confia na imprensa?,7. Você confia nos partidos políticos?,Partidos: [8. PT],Partidos: [9. PSDB],Partidos: [10. PMDB],Partidos: [11. Rede],Partidos: [12. PSOL],Partidos: [13. PSTU],14. Você confia nas ONGS?,15. Você confia nos movimentos sociais?,Movimentos: [16. Movimento Brasil Livre],Movimentos: [17. Estudantes secundaristas],Movimentos: [18. MPL],Movimentos: [19. MST],Movimentos: [20. MTST],Movimentos: [21. Vem pra Rua],Movimentos: [22. Revoltados Online],23. Você confia nos políticos?,24. Você votou nas últimas eleições para Presidente?,25. Em quem votou?,26. Você é a favor do Impeachment da presidenta Dilma Rousseff?,27. Você foi em alguma manifestação a favor do Impeachment?,28. Você foi em alguma manifestação contrária ao Impeachment?,"29. Você foi em alguma manifestação pedindo o ""fora todos""?",30. Você se informa sobre política no Twitter?,31. Você se informa sobre política no Whatsapp?,32. Você se informa sobre política no Facebook?,33. Não há grande diferença entre governos de esquerda e de direita.,34. O PT é um partido corrupto.,"35. Conquistas do governo do PT como o Bolsa Família, o FIES e o Minha Casa, Minha Vida melhoraram a vida dos brasileiros",36. Os movimentos sociais deveriam ser independentes dos partidos políticos
5/20/2016 23:19:48,andreza delgado,7,,1,20,Masculino,de R$ 2.640 a R$ 4.400,ensino médio completo,preta,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,confia pouco,não confia,não confia,sim,Luciana Genro,sim,sim,não,não,nada,nada,muito,não concordo,concordo totalmente,concordo em parte,concordo totalmente
5/20/2016 23:21:44,andreza delgado,8,,1,16,Feminino,"até R$ 1.760,00",ensino médio incompleto,parda,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não conhece,não confia,não,Nenhum,não,não,sim,não,nada,muito,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 23:24:22,andrez delgado,9,,1,18,Feminino,acima de R$ 17.600,ensino superior incompleto,branca,não confia,não confia,confia pouco,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia pouco,confia pouco,não confia,não confia,não confia,não,,não,não,sim,não,muito,muito,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/20/2016 23:27:02,andreza delgado,10,,1,23,Masculino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,não confia,confia muito,não confia,confia muito,confia muito,confia pouco,confia pouco,não confia,não confia,não confia,sim,Nulo,não,não,não,não,pouco,nada,muito,concordo em parte,não sei,concordo em parte,concordo totalmente
5/20/2016 23:30:09,andreza delgado,11,,1,21,Feminino,de R$ 4.400 a R$ 8.800,ensino médio completo,preta,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não conhece,confia muito,confia pouco,confia pouco,confia pouco,não conhece,não conhece,não confia,não,,não,não,não,não,nada,muito,muito,não concordo,concordo totalmente,concordo em parte,concordo totalmente
5/20/2016 23:33:25,andreza delgado,12,,1,18,Feminino,de R$ 8.800 a R$ 17.600,ensino médio completo,branca,não confia,confia pouco,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,não,Nenhum,não,não,sim,não,nada,pouco,muito,não concordo,concordo em parte,concordo totalmente,não concordo
5/20/2016 23:35:17,andreza delgado,13,,,19,Masculino,de R$ 8.800 a R$ 17.600,ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não conhece,confia muito,não confia,não conhece,confia pouco,não conhece,não conhece,não confia,não,Nenhum,não,não,não,não,nada,nada,nada,não concordo,concordo totalmente,concordo em parte,concordo totalmente
5/20/2016 23:39:28,andreza delgado,14,,1,14,Masculino,"até R$ 1.760,00",ensino médio incompleto,amarela,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não conhece,não confia,não,,não,não,não,não,nada,nada,pouco,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/21/2016 0:02:02,Andreza delgado,15,,1,17,Masculino,acima de R$ 17.600,ensino médio incompleto,parda,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia pouco,não confia,confia muito,confia muito,confia muito,não confia,não confia,não confia,não confia,não,Nenhum,não,não,não,não,muito,pouco,muito,não concordo,concordo totalmente,concordo em parte,concordo totalmente
5/21/2016 0:05:08,Andreza delgdo,16,,1,18,Masculino,de R$ 4.400 a R$ 8.800,ensino médio completo,preta,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,não,Nenhum,não,não,não,não,nada,muito,muito,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/21/2016 0:05:59,Daniela,21,5:15:00 PM,Masp,30,Masculino,"até R$ 1.760,00",ensino superior completo,preta,não confia,não confia,confia pouco,confia pouco,não confia,não conhece,não conhece,não confia,confia muito,confia pouco,não confia,confia muito,não confia,confia muito,,confia pouco,não conhece,confia pouco,não,,não,sim,sim,sim,nada,pouco,muito,concordo totalmente,concordo em parte,concordo em parte,não concordo
5/21/2016 0:08:07,Andreza Delgado,17,,1,17,Masculino,"até R$ 1.760,00",ensino médio completo,preta,não confia,não confia,não confia,não confia,não confia,não conhece,confia pouco,confia pouco,confia pouco,confia muito,confia pouco,confia muito,confia pouco,confia muito,confia muito,não confia,não conhece,não confia,não,Nenhum,não,não,sim,não,nada,muito,muito,não concordo,concordo em parte,concordo em parte,concordo em parte
5/21/2016 0:11:19,Andreza delgado,18,,1,16,Feminino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia pouco,não conhece,confia pouco,confia pouco,confia pouco,confia pouco,não conhece,não conhece,não confia,não,Nenhum,não,não,sim,sim,nada,pouco,pouco,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/21/2016 0:13:57,Andreza delgado,19,,1,17,Feminino,"até R$ 1.760,00",ensino médio incompleto,parda,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia pouco,confia pouco,não conhece,confia muito,confia muito,confia pouco,confia pouco,não conhece,não conhece,não confia,não,Nenhum,não,não,não,não,nada,muito,muito,concordo totalmente,concordo totalmente,concordo em parte,concordo totalmente
5/21/2016 0:16:04,Andreza Delgado,20,,1,16,Masculino,"até R$ 1.760,00",ensino médio completo,preta,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não confia,não confia,confia pouco,não,Nenhum,não,não,sim,não,muito,muito,muito,não concordo,concordo totalmente,concordo totalmente,concordo totalmente
5/21/2016 0:58:31,Brayan,2,4:55:00 PM,1,15,Masculino,"até R$ 1.760,00",ensino médio incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,não confia,não confia,confia pouco,confia muito,confia muito,não conhece,confia muito,não conhece,confia pouco,confia pouco,não conhece,não conhece,confia pouco,não,,não,não,não,não,pouco,muito,muito,não concordo,concordo totalmente,concordo em parte,concordo totalmente
5/21/2016 1:00:38,brayan,3,,1,18,Masculino,de R$ 2.640 a R$ 4.400,ensino superior incompleto,branca,não confia,não confia,confia pouco,não confia,não confia,não conhece,não confia,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,não,,não,não,sim,não,nada,nada,muito,não concordo,não concordo,concordo totalmente,concordo totalmente
5/21/2016 1:02:29,brayan,4,,1,18,Feminino,de R$ 8.800 a R$ 17.600,ensino superior incompleto,parda,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia muito,não conhece,confia muito,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,não,,não,não,não,não,pouco,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/21/2016 1:03:46,Maria Clara,3,4:40:00 PM,3,33,Feminino,de R$ 4.400 a R$ 8.800,ensino superior completo,preta,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,não confia,sim,Luciana Genro,não,não,sim,não,pouco,muito,muito,não concordo,concordo em parte,concordo em parte,não concordo
5/21/2016 1:04:27,brayan,5,,1,22,Feminino,de R$ 4.400 a R$ 8.800,ensino superior completo,branca,não confia,confia muito,confia pouco,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não conhece,não confia,não confia,sim,Dilma,não,não,sim,não,nada,muito,muito,não concordo,não concordo,concordo totalmente,não concordo
5/21/2016 1:06:46,brayan,6,,1,23,Masculino,acima de R$ 17.600,ensino superior completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,não confia,confia pouco,não confia,confia muito,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,sim,Zé Maria,não,não,não,sim,nada,pouco,muito,não concordo,concordo totalmente,concordo em parte,não concordo
5/21/2016 1:08:34,Maria Clara,4,4:50:00 PM,3,17,Feminino,"até R$ 1.760,00",ensino médio completo,preta,não confia,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não confia,confia muito,não confia,confia pouco,confia pouco,não confia,não confia,confia pouco,não,,não,não,sim,não,nada,pouco,muito,não concordo,concordo totalmente,concordo em parte,não concordo
5/21/2016 1:09:44,brayan,7,,1,17,Masculino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,não confia,confia pouco,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,não confia,confia muito,confia muito,confia pouco,confia pouco,não confia,não confia,não confia,não,,não,não,não,sim,nada,pouco,muito,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/21/2016 1:12:28,brayan,8,,3,16,Feminino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,,confia muito,confia pouco,confia pouco,confia pouco,não conhece,não confia,não confia,não,,não,não,sim,não,pouco,nada,muito,não concordo,concordo totalmente,concordo em parte,não concordo
5/21/2016 1:16:22,Maria Clara,4,6:48:00 PM,3,31,Masculino,de R$ 2.640 a R$ 4.400,ensino superior incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,não confia,confia pouco,confia pouco,não confia,confia pouco,não confia,confia muito,confia muito,não confia,não confia,confia pouco,sim,Dilma,não,não,não,não,nada,nada,nada,não concordo,não concordo,concordo em parte,concordo totalmente
5/21/2016 1:20:56,Maria Clara,6,6:55:00 PM,3,16,Masculino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,não confia,não confia,confia pouco,não confia,não confia,não conhece,confia pouco,não confia,confia muito,confia pouco,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,sim,não,nada,muito,muito,não concordo,concordo em parte,concordo totalmente,não sei
5/21/2016 1:23:29,Maria Clara,7,6:59:00 PM,3,23,Masculino,"até R$ 1.760,00",ensino superior incompleto,preta,confia pouco,confia muito,confia muito,não confia,não confia,confia pouco,confia pouco,não confia,confia muito,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia muito,sim,Dilma,não,não,sim,não,muito,pouco,pouco,não concordo,não concordo,concordo totalmente,concordo em parte
5/21/2016 1:28:50,Maria Clara,3,7:05:00 PM,3,17,Feminino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,parda,não confia,não confia,não confia,não confia,não confia,não conhece,confia pouco,não confia,confia muito,confia muito,não conhece,confia muito,confia muito,confia muito,confia pouco,confia pouco,confia muito,não confia,não,,não,não,sim,não,muito,pouco,muito,não concordo,concordo totalmente,concordo totalmente,concordo totalmente
5/21/2016 1:31:22,Maria Clara,3,7:10:00 PM,3,18,Masculino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia muito,confia muito,confia muito,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,sim,Luciana Genro,não,não,não,não,pouco,pouco,muito,não concordo,concordo em parte,concordo totalmente,não concordo
5/21/2016 1:34:12,Maria Clara,10,7:16:00 PM,3,19,Masculino,de R$ 4.400 a R$ 8.800,ensino médio completo,branca,não confia,confia pouco,confia pouco,não confia,não confia,não conhece,confia pouco,confia pouco,confia muito,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,sim,não,nada,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/21/2016 1:36:20,Maria Clara,3,7:20:00 PM,3,18,Masculino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,preta,não confia,não confia,não confia,não confia,não confia,não conhece,não conhece,não confia,confia pouco,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não conhece,não confia,não confia,não,,não,não,sim,não,nada,nada,pouco,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/21/2016 1:38:58,Maria Clara,3,7:30:00 PM,3,20,Masculino,de R$ 4.400 a R$ 8.800,ensino superior incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,confia pouco,confia pouco,confia pouco,confia pouco,confia pouco,não confia,confia pouco,confia muito,confia pouco,confia muito,não conhece,não confia,não confia,sim,Luciana Genro,não,não,sim,não,nada,nada,pouco,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/21/2016 1:41:14,Maria Clara,3,7:35:00 PM,3,18,Masculino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,não confia,não confia,confia pouco,não conhece,confia pouco,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,não,não,nada,nada,nada,não concordo,concordo em parte,concordo em parte,não concordo
5/21/2016 1:45:06,Maria Clara,14,7:35:00 PM,3,18,Masculino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,confia pouco,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,não confia,não confia,confia pouco,não conhece,confia pouco,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,não,não,nada,nada,nada,não concordo,concordo em parte,concordo em parte,não concordo
5/21/2016 1:47:39,Maria Clara,15,7:45:00 PM,3,18,Masculino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,parda,não confia,não confia,não confia,não confia,não confia,não conhece,confia pouco,confia pouco,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não conhece,não conhece,não confia,sim,Luciana Genro,não,não,não,não,nada,pouco,pouco,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/21/2016 1:50:21,Maria Clara,16,8:00:00 PM,3,17,Feminino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,branca,confia pouco,confia muito,não confia,não confia,não confia,não confia,não confia,confia muito,confia pouco,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,confia muito,não,,não,não,não,não,nada,muito,muito,não concordo,concordo em parte,concordo totalmente,não concordo
5/21/2016 1:54:16,Maria Clara ,17,8:10:00 PM,3,17,Masculino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,branca,não confia,confia pouco,não confia,não confia,não confia,confia pouco,confia muito,confia muito,confia pouco,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,não confia,não,,não,não,sim,não,nada,pouco,muito,concordo em parte,concordo totalmente,concordo totalmente,concordo em parte
5/21/2016 1:57:38,Maria Clara,18,8:13:00 PM,3,15,Masculino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,não conhece,confia pouco,confia muito,confia muito,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,confia pouco,não confia,não confia,não,Outro,não,não,sim,não,nada,nada,nada,não concordo,concordo em parte,concordo em parte,não concordo
5/21/2016 2:00:15,Priscilla Arroyo,1,5:00:00 AM,masp,21,Feminino,"até R$ 1.760,00",ensino superior incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,confia muito,não confia,não confia,confia muito,não confia,confia muito,confia muito,confia muito,não confia,não confia,não,Nenhum,não,sim,não,sim,pouco,pouco,pouco,não concordo,concordo totalmente,concordo totalmente,concordo totalmente
5/21/2016 2:00:41,Maria Clara,19,8:30:00 PM,3,22,Feminino,de R$ 1.760 a R$ 2.640,ensino superior incompleto,branca,não confia,confia pouco,não confia,não confia,não confia,não confia,confia muito,confia pouco,confia pouco,confia muito,não confia,confia muito,confia muito,confia pouco,confia muito,não confia,não conhece,não confia,sim,Luciana Genro,não,não,não,não,nada,muito,muito,não concordo,concordo totalmente,concordo em parte,concordo em parte
5/21/2016 2:02:05,Renan,15,7:05:00 PM,2,21,Masculino,de R$ 8.800 a R$ 17.600,ensino superior incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,não confia,confia muito,confia pouco,confia pouco,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,não confia,não confia,confia pouco,sim,Luciana Genro,não,,sim,não,nada,nada,muito,não concordo,não concordo,concordo totalmente,não concordo
5/21/2016 2:03:10,Priscilla Arroyo,2,5:15:00 AM,masp,16,Feminino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,não confia,não confia,confia pouco,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não confia,não,Nenhum,não,sim,não,não,nada,nada,muito,não concordo,não sei,concordo totalmente,concordo totalmente
5/21/2016 2:05:23,Renan,16,7:10:00 PM,2,20,Masculino,de R$ 2.640 a R$ 4.400,ensino superior incompleto,parda,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,não confia,confia muito,confia pouco,confia pouco,confia pouco,não conhece,não confia,não confia,não,,não sei,não,não,sim,nada,nada,muito,não sei,concordo totalmente,não concordo,não sei
5/21/2016 2:08:04,Daniela,22,5:22:00 PM,masp,37,Masculino,"até R$ 1.760,00",ensino médio completo,parda,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia muito,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não,,,não,não,não,pouco,pouco,pouco,não concordo,concordo totalmente,não concordo,não concordo
5/21/2016 2:11:04,Renan,17,7:18:00 PM,2,16,Feminino,acima de R$ 17.600,ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,confia pouco,não confia,não,,não,sim,sim,não,nada,nada,muito,concordo em parte,concordo em parte,concordo totalmente,concordo totalmente
5/21/2016 2:13:37,Daniela,23,5:30:00 PM,masp,17,Masculino,"até R$ 1.760,00",ensino médio incompleto,preta,não confia,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não confia,não confia,confia pouco,não confia,não confia,não,,não,não,sim,não,nada,nada,pouco,não concordo,concordo totalmente,concordo totalmente,concordo totalmente
5/21/2016 2:16:27,Renan,18,7:25:00 PM,2,16,Feminino,de R$ 1.760 a R$ 2.640,ensino médio incompleto,preta,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não confia,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,,não,não,não,não sei,nada,muito,muito,não concordo,concordo totalmente,concordo totalmente,concordo totalmente
5/21/2016 2:20:43,Renan,19,7:31:00 PM,2,23,Masculino,de R$ 1.760 a R$ 2.640,ensino superior completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,não confia,confia muito,confia muito,confia pouco,confia pouco,não conhece,não confia,não confia,sim,Nulo,não sei,não,não,não,nada,pouco,muito,concordo em parte,concordo totalmente,concordo em parte,concordo em parte
5/21/2016 2:25:54,Renan,20,7:40:00 PM,2,15,Masculino,"até R$ 1.760,00",ensino médio incompleto,preta,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,não confia,confia muito,confia pouco,confia muito,confia muito,confia pouco,não confia,não confia,não,,não,não,sim,não,nada,pouco,pouco,concordo em parte,concordo em parte,concordo em parte,concordo totalmente
5/21/2016 3:24:43,Priscilla Arroyo,3,5:30:00 AM,Masp,16,Masculino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,indígena,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,não conhece,confia muito,confia muito,não confia,não confia,não conhece,não confia,não confia,não,Nenhum,não,não,não,não,nada,pouco,muito,concordo totalmente,concordo totalmente,não concordo,concordo totalmente
5/21/2016 3:27:52,Priscilla Arroyo,4,5:50:00 AM,Masp,19,Feminino,de R$ 2.640 a R$ 4.400,ensino médio completo,parda,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia muito,confia muito,não confia,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,,não,Nenhum,não,sim,sim,não,nada,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/21/2016 3:30:25,Priscilla Arroyo,5,5:40:00 AM,Masp,21,Feminino,"até R$ 1.760,00",ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,não confia,não,Nenhum,não sei,não,não,não,nada,pouco,pouco,concordo em parte,concordo totalmente,concordo em parte,concordo totalmente
5/21/2016 3:33:09,Priscilla Arroyo,6,5:55:00 AM,Masp,15,Masculino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,confia pouco,não confia,não confia,não confia,não confia,não conhece,não confia,não confia,confia pouco,confia muito,confia pouco,confia muito,confia muito,confia muito,não conhece,não conhece,confia pouco,não confia,não,Nenhum,não,não,sim,não,pouco,nada,pouco,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/21/2016 3:35:34,Priscilla Arroyo,7,6:00:00 AM,Masp,14,Feminino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,não conhece,confia muito,confia muito,confia muito,confia muito,confia muito,confia pouco,não confia,não,Nenhum,não,não,não,não,nada,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/21/2016 3:39:26,Priscilla Arroyo,8,6:05:00 AM,Masp,15,Feminino,de R$ 8.800 a R$ 17.600,ensino médio incompleto,branca,não confia,não confia,confia pouco,não confia,não confia,não conhece,confia muito,confia pouco,confia muito,confia muito,confia pouco,confia muito,confia muito,confia muito,confia muito,confia muito,não conhece,confia pouco,não,Nenhum,não,não sei,sim,não,pouco,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo em parte
5/21/2016 3:41:31,Priscilla Arroyo,9,6:10:00 AM,Masp,27,Masculino,de R$ 1.760 a R$ 2.640,ensino superior completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,confia pouco,confia pouco,não confia,não confia,não confia,sim,Nulo,não,não,não,não,nada,muito,,não sei,concordo totalmente,concordo em parte,concordo totalmente
5/21/2016 3:43:28,Priscilla Arroyo,10,6:15:00 AM,Masp,15,Feminino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,branca,confia pouco,confia pouco,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,confia muito,não confia,confia pouco,confia muito,não confia,não confia,não confia,não,Nenhum,não,não,não,não,nada,pouco,pouco,não concordo,concordo totalmente,concordo em parte,não concordo
5/21/2016 3:45:36,Priscilla Arroyo,11,6:20:00 AM,Masp,20,Feminino,"até R$ 1.760,00",ensino médio completo,branca,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,não conhece,,confia muito,confia muito,confia muito,confia muito,confia muito,não confia,sim,Dilma,não,não,sim,sim,nada,nada,muito,concordo totalmente,concordo totalmente,concordo totalmente,concordo totalmente
5/21/2016 3:48:05,Priscilla Arroyo,12,6:25:00 AM,Masp,21,Masculino,"até R$ 1.760,00",ensino médio incompleto,preta,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,não confia,confia muito,confia muito,não confia,confia muito,confia muito,confia muito,não confia,não confia,não confia,não confia,sim,Luciana Genro,não,não,não,não,muito,pouco,pouco,não concordo,concordo totalmente,concordo totalmente,concordo totalmente
5/21/2016 3:50:35,Priscilla Arroyo,13,6:30:00 AM,Masp,16,Feminino,de R$ 4.400 a R$ 8.800,ensino médio incompleto,branca,não confia,confia pouco,confia pouco,não confia,não confia,não confia,confia pouco,confia pouco,confia pouco,não confia,não conhece,confia muito,confia pouco,confia muito,confia muito,não confia,não confia,confia pouco,não,Nenhum,não,não,não,não,nada,nada,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/21/2016 3:53:22,Priscilla Arroyo,14,6:35:00 AM,Masp,17,Feminino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,parda,não confia,confia pouco,confia pouco,não confia,não confia,confia pouco,confia pouco,não confia,não confia,confia muito,não confia,confia pouco,confia pouco,confia pouco,confia pouco,não conhece,não confia,confia pouco,não,Nenhum,não,não,sim,não,pouco,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/21/2016 3:53:26,Priscilla Arroyo,14,6:35:00 AM,Masp,17,Feminino,de R$ 2.640 a R$ 4.400,ensino médio incompleto,parda,não confia,confia pouco,confia pouco,não confia,não confia,confia pouco,confia pouco,não confia,não confia,confia muito,não confia,confia pouco,confia pouco,confia pouco,confia pouco,não conhece,não confia,confia pouco,não,Nenhum,não,não,sim,não,pouco,pouco,muito,não concordo,concordo em parte,concordo totalmente,concordo totalmente
5/21/2016 3:55:47,Priscilla Arroyo,15,6:40:00 AM,Masp,18,Masculino,de R$ 4.400 a R$ 8.800,ensino médio completo,branca,confia pouco,confia pouco,não confia,não confia,não confia,não confia,não confia,confia muito,não confia,não confia,não confia,confia muito,confia pouco,confia pouco,,não confia,não conhece,não confia,não,Nenhum,não,não,não,sim,nada,pouco,pouco,não concordo,concordo totalmente,concordo em parte,concordo em parte
5/21/2016 3:57:47,Priscilla Arroyo,16,6:45:00 AM,Masp,23,Masculino,"até R$ 1.760,00",ensino médio completo,indígena,não confia,não confia,não confia,não confia,não confia,não confia,não confia,não confia,confia pouco,confia muito,não confia,confia muito,confia muito,confia muito,confia muito,confia pouco,não conhece,não confia,não,Nenhum,não,não,sim,sim,nada,nada,muito,não concordo,não concordo,concordo em parte,concordo totalmente
5/21/2016 3:59:55,Priscilla Arroyo,17,6:50:00 AM,Masp,25,Feminino,"até R$ 1.760,00",ensino superior completo,branca,não confia,não confia,não confia,não confia,não confia,,confia pouco,confia muito,confia muito,confia muito,não confia,confia muito,confia muito,confia pouco,confia pouco,não confia,não confia,não confia,sim,Nulo,sim,sim,não,sim,pouco,muito,muito,não concordo,concordo totalmente,não concordo,concordo em parte
